cdg_id,cdg_title,year,cdg_platform,cdg_images,tocr_id,tocr_name,articles,tocr_platforms,status
cdg-4005,魔界神兵2,1988,DOS,5,cmsvuqx32002a04lecui5dn81,魔界神兵 II,1,,要判
cdg-4009,F-19隱形戰鬥機,1988,DOS,3,cmsvn61wl002a04l81mnxqidb,F-19 隱形戰鬥機,3,,
cdg-4016,海灘排球王,1988,DOS,2,cmsvn87d0004i04l8rk7qp04n,海灘排球王,2,DOS,
cdg-4057,淘金熱,1988,DOS,2,cmsvn87cf004c04l8lp626l2l,淘金熱,2,DOS,
cdg-4163,長槍英雄,1988,DOS,2,cmsvn61uz001x04l8dgvknn7h,長槍英雄,4,DOS,
cdg-4187,冰城傳奇2,1988,DOS,5,,,,,站上沒有
cdg-4217,噴射戰鬥機,1988,DOS,2,cmsvuqwrq000b04le7webqcad,噴射戰鬥機,7,DOS,
cdg-4263,紅色風暴,1988,DOS,0,cmsumll9z008104jow405et4t,紅色風暴,2,DOS,
cdg-4269,閃電鋼球,1988,DOS,2,cmsvoibpb001104jpbltsa8ia,閃電鋼球,2,DOS,
cdg-4271,風雲際會,1988,DOS,2,,,,,站上沒有
cdg-4279,龍之忍者（Bad Dudes）,1988,DOS,2,cmsvn87dt004q04l89ktivgza,龍之忍者,5,,
cdg-4431,警察故事2,1988,DOS,2,cmsvn61uc001r04l8uwi8g4kn,警察故事 II,2,,
cdg-4564,紐約獵人者,1988,DOS,0,cmsvn87k1006c04l8rm2vy737,紐約獵人者,1,DOS,
cdg-4568,終極孤鷹,1988,DOS,0,cmswqdm5m00b804l69tdtiv4k,終極孤鷹,2,DOS,
cdg-4673,迷宮組曲,1988,DOS,2,,,,,站上沒有
cdg-4678,奪寶奇兵,1988,DOS,2,,,,,站上沒有
cdg-4690,星際突擊隊,1988,DOS,2,cmswqdmbk00cr04l665gv8400,星際突擊隊,1,DOS,
cdg-4691,卓別林專輯：摩登時代,1988,DOS,0,,,,,站上沒有
cdg-4697,洛城警騎,1988,DOS,0,,,,,站上沒有
cdg-4698,飛艇戰士,1988,DOS,1,,,,,站上沒有
cdg-4702,火箭突擊兵,1988,DOS,0,,,,,站上沒有
cdg-4703,俯衝轟炸機,1988,DOS,0,,,,,站上沒有
cdg-4704,亡命滑板,1988,DOS,0,,,,,站上沒有
cdg-4705,籃球一對一（Jordan vs. Bird）,1988,DOS,2,,,,,站上沒有
cdg-4707,喋血艦長,1988,DOS,0,,,,,站上沒有
cdg-4708,威探闖通關,1988,DOS,2,cmsvn61pf000j04l8gf2kmsom,威探闖通關,2,DOS,
cdg-4709,古巴反戰,1988,DOS,0,cmsvn61sh001b04l8p5jtkjwk,古巴反戰,2,DOS,
cdg-4711,小鮫立大功,1988,DOS,2,cmsvn87ct004g04l87eoycsd9,小鮫立大功,1,DOS,
cdg-4714,星際征服者,1988,DOS,2,cmsvn87bu004604l8hrri8lui,星際征服者,2,DOS,
cdg-4715,全力反彈,1988,DOS,2,cmsvoexkw005d04l84yxzuidz,全力反彈,1,DOS,
cdg-4717,蠻俠神鷹,1988,DOS,2,cmsvoexmz005x04l8vp69aizn,蠻俠神鷹,3,DOS,
cdg-4719,海王星計劃,1988,DOS,2,cmsvomi7i003k04jpw67p15cu,海王星計劃,2,DOS,
cdg-4718,集中火力,1988,DOS,2,cmsvoibky000b04jp9fdya9rz,集中火力,1,DOS,
cdg-4721,魔斧,1988,DOS,0,cmsvpbm18000504jv4hdr4q71,Axe of Rage,1,,
cdg-4740,蝙蝠俠,1988,DOS,2,,,,,站上沒有
cdg-4748,十字逆襲,1988,DOS,2,,,,,站上沒有
cdg-4755,趣味高爾夫,1988,DOS,2,cmsylwgqh004y04jihlv0ld0d,Zany Golf,1,,
cdg-4891,鐵窗活寶,1988,DOS,0,,,,,站上沒有
cdg-4894,瘋狂電視秀,1988,DOS,4,,,,,站上沒有
cdg-4897,裝甲勁旅,1988,DOS,0,,,,,站上沒有
cdg-4952,明星杯拳擊賽,1988,DOS,2,,,,,站上沒有
cdg-4964,荒漠遊騎兵,1988,Apple II,1,,,,,站上沒有
cdg-5035,高手,1988,Apple II,4,,,,,站上沒有
cdg-5075,樸克99點,1988,DOS,2,,,,,站上沒有
cdg-5372,遊戲剋星,1988,DOS,0,cmtb4t93e000804l7ycb8rbqs,遊戲剋星,1,DOS,
cdg-0013,1990世界盃足球賽,1989,DOS,2,cmsx2w99n005704ld4pormgdz,1990世界盃足球賽,4,,要判
cdg-0013,1990世界盃足球賽,1989,DOS,2,cmsx2w99t005804ldzc3zljn9,World Cup Soccer ITALIA '90,1,,要判
cdg-0034,A-10坦克殺手,1989,DOS,2,cmsvud7r5000204l6sghavira,A-10坦克殺手,3,DOS,
cdg-0211,三國志2,1989,DOS,4,cmta7yv40002404kz9ucdgqkw,三國志 II,4,,
cdg-0282,上帝也抓狂,1989,DOS,2,cmsylqofo002v04ji3rzmuv8f,上帝也抓狂,4,DOS,
cdg-0364,大富翁,1989,DOS,1,,,,,站上沒有
cdg-0580,幻想空間3,1989,DOS,2,,,,,站上沒有
cdg-0595,幻魔傳說,1989,DOS,1,,,,,站上沒有
cdg-0620,水果盤,1989,DOS,3,cmsvpbm4p000v04jv17c9gvgu,水果盤,1,DOS,
cdg-0621,水滸傳：天命之誓,1989,DOS,3,,,,,站上沒有
cdg-0627,水管狂想曲,1989,DOS,4,cmsvpx5bx001m04ld7fvxuts0,水管狂想曲,2,,要判
cdg-0627,水管狂想曲,1989,DOS,4,cmsvpx5c3001o04ldjxk9szc0,Pipe Dream,1,,要判
cdg-0644,世界怪物大競賽,1989,DOS,3,cmsvoibmf000n04jp6gm1c96d,世界怪物大競賽,1,DOS,
cdg-0746,立體俄羅斯方塊,1989,DOS,2,cmsvpbm2r000j04jvov4svnzl,Block Out,1,,
cdg-0752,立體花式撞球,1989,DOS,3,cmsxqcbmp004v04l4xi5h3fo2,Sharkey's 3D Pool,1,,
cdg-0779,城市大賽車,1989,DOS,4,,,,,站上沒有
cdg-0791,宇宙神風號,1989,DOS,1,cmsvna21z008p04l8ab8nloq4,宇宙神風號,5,DOS,
cdg-0873,街頭鬥士,1989,DOS,1,cmsvna21e008j04l8e3kmhnlz,街頭鬥士,1,DOS,
cdg-0874,衝鋒飛車,1989,DOS,1,cmsvud7sh000704l6wv0xnueh,衝鋒飛車,5,DOS,
cdg-0885,裝甲雄師,1989,DOS,4,cmt03mnrd003u04l512bjawz7,裝甲雄師,1,,要判
cdg-0885,裝甲雄師,1989,DOS,4,cmswq0tcj007404l6etx9t0ob,裝甲雄獅,3,,要判
cdg-0924,古董名車賽,1989,DOS,1,cmsybv6vq00ec04l23ung99bl,古董名車賽,1,DOS,
cdg-0963,名車大賽2,1989,DOS,4,,,,,站上沒有
cdg-1146,決戰中國圍棋,1989,DOS,3,,,,,站上沒有
cdg-1263,滅,1989,DOS,1,,,,,站上沒有
cdg-1294,奇中棋,1989,DOS,2,cmswq0tar006p04l6osmhlgm4,奇中棋,1,DOS,
cdg-1326,重金屬美女,1989,DOS,2,cmswq0tbs006y04l61tvkdo7e,重金屬美女,1,DOS,
cdg-1373,青色枷詛咒,1989,DOS,3,cmsvpx5if003c04ld2k6i72vz,青色枷的詛咒,3,,
cdg-1391,勇者鬥惡龍,1989,DOS,3,cmsu91jkr001b04l5fqeqkzv8,勇者鬥惡龍,2,DOS,
cdg-1467,美女撲克歐洲版,1989,DOS,2,,,,,站上沒有
cdg-1485,美少女撲克,1989,DOS,2,,,,,站上沒有
cdg-1536,風雲麻將,1989,DOS,0,,,,,站上沒有
cdg-1592,伊蘇國,1989,DOS,2,cmswqdm8u00c104l6v2yjifu0,伊蘇國,3,,要判
cdg-1592,伊蘇國,1989,DOS,2,cmsvpbm1m000904jvs3fslqf4,Ancient Land of Ys,1,,要判
cdg-1948,異形方塊,1989,DOS,0,,,,,站上沒有
cdg-2084,終極警探電影版,1989,DOS,0,,,,,站上沒有
cdg-2368,方程式機車賽,1989,DOS,3,cmswq0tj8008t04l6bpyb8ny5,方程式機車賽,1,,要判
cdg-2368,方程式機車賽,1989,DOS,3,cmswqdmg800dw04l6omtm0ve2,方程式賽車,1,,要判
cdg-2392,明星撲克,1989,DOS,1,cmsvpx5h7002y04ldtb3cuodn,明星撲克,1,DOS,
cdg-2447,時空戰士（Space Harrier）,1989,DOS,3,cmsu91jhx000v04l5n3ibf19f,時空戰士,5,,
cdg-2526,聖女貞德,1989,DOS,3,cmsvo5ydc000u04l8toccbnnc,聖女貞德,4,DOS,
cdg-2532,聖戰奇兵冒險版,1989,DOS,2,cmsx2unry003404ld6ruv0jpl,聖戰奇兵冒險版,1,DOS,
cdg-2533,聖戰奇兵動作版,1989,DOS,0,,,,,站上沒有
cdg-2555,迷宮動動腦,1989,DOS,3,cmt03mnik002304l5tjuki0pq,迷宮動動腦,1,DOS,
cdg-2565,逆襲,1989,DOS,1,,,,,站上沒有
cdg-2717,霹靂飛狼,1989,DOS,3,cmsvna22v008y04l8j9l9kkqg,霹靂飛狼,1,DOS,
cdg-2781,瘋狂大賽車2,1989,DOS,3,,,,,站上沒有
cdg-2902,銀河英雄,1989,DOS,1,cmsvpx5ap001904ldd264g5gn,銀河英雄,5,,要判
cdg-2902,銀河英雄,1989,DOS,1,cmsvpx5aw001b04ldxozr3uj8,Space Rogue,1,,要判
cdg-3175,模擬城市,1989,DOS,1,cmsvpx56x000504ldpysay0t8,模擬城市,7,,要判
cdg-3175,模擬城市,1989,DOS,1,cmsvud7tt000l04l6zyg2uajr,SIM CITY,1,,要判
cdg-3175,模擬城市,1989,DOS,1,cmsxqcbxk007x04l414fm7ej8,SimCity,1,,要判
cdg-3214,機器戰警,1989,DOS,3,cmsvoexm2005p04l8w810voho,機器戰警,4,DOS,
cdg-3229,機車越野賽,1989,DOS,3,,,,,站上沒有
cdg-3271,烏茲衝鋒槍,1989,DOS,3,cmsvpx57k000b04ldneox4wtn,烏茲衝鋒槍,1,,要判
cdg-3271,烏茲衝鋒槍,1989,DOS,3,cmsvpx57r000d04ld8rdg7rzu,Operation Wolf,1,,要判
cdg-3316,熱血高校,1989,DOS,4,cmsvo5ycn000m04l8sahyyojg,熱血高校,4,DOS,
cdg-3321,燃燒的野球2,1989,DOS,1,,,,,站上沒有
cdg-3355,賽車追逐戰,1989,DOS,3,,,,,站上沒有
cdg-3429,英雄傳奇,1989,DOS,3,cmswq0tdi007d04l6dnphtdiv,英雄傳奇,2,,要判
cdg-3429,英雄傳奇,1989,DOS,3,cmswuue1e002104l4nbpd0t6r,英雄傳奇I,2,,要判
cdg-3610,鑽石方塊,1989,DOS,3,cmsybv6wo00ek04l2557ymfne,鑽石方塊,2,,要判
cdg-3610,鑽石方塊,1989,DOS,3,cmsxqcbny005704l4yhm0zr28,Puzznic,1,,要判
cdg-3643,高速賽車,1989,DOS,3,cmsvna217008h04l8z7mabp5u,高速賽車,3,DOS,
cdg-3683,魔宮傳奇（Indiana Jones and the Temple of Doom）,1989,DOS,1,cmsvna22a008s04l8pl6k7k5s,魔宮傳奇,2,,
cdg-3774,魔術拼圖,1989,DOS,0,,,,,站上沒有
cdg-3778,魔鬼剋星2,1989,DOS,2,,,,,站上沒有
cdg-3800,歡樂接龍,1989,DOS,1,,,,,站上沒有
cdg-3806,歡樂酒吧,1989,DOS,0,,,,,站上沒有
cdg-3813,氙星異形2,1989,DOS,2,,,,,站上沒有
cdg-3819,龍女,1989,DOS,1,,,,,站上沒有
cdg-3840,688攻擊潛艇,1989,DOS,0,,,,,站上沒有
cdg-3852,風行者,1989,DOS,0,cmsvuqwsu000k04lesc5qzp2e,風行者,1,DOS,
cdg-3853,風神傳承,1989,DOS,2,cmsylqoc5001x04ji56drj75m,風神傳承,3,DOS,
cdg-3859,好夢連床,1989,DOS,2,cmsybv6te00ds04l236serlue,好夢連床,1,DOS,
cdg-3860,核戰狂人夢,1989,DOS,2,cmsx2w9cr005y04ldhwnw8tjh,核戰狂人夢,3,,要判
cdg-3860,核戰狂人夢,1989,DOS,2,cmsx2w9cy005z04ldu74ltrkk,Nuclear War,1,,要判
cdg-3865,毀天滅地（Targhan）,1989,DOS,2,cmsvomi68003504jp9m0zufzn,毀天滅地,4,,
cdg-3890,忍,1989,DOS,2,cmsvud7vh001404l6r2gqi4jf,忍,2,,要判
cdg-3890,忍,1989,DOS,2,cmsvud7vo001604l6oq9kbdsc,SHINOBI,1,,要判
cdg-3901,水滸傳,1989,DOS,3,cmsvuqwox000104lepsmjptw7,水滸傳,21,,
cdg-3914,武道館,1989,DOS,3,cmsvuqwr2000604le5i7rqfkm,武道館,2,DOS,
cdg-3944,北與南,1989,DOS,2,cmswq0tbg006v04l63vkc2e6x,北與南,2,,要判
cdg-3944,北與南,1989,DOS,2,cmsxqcbut007404l4citg7ydd,North & South,1,,要判
cdg-3947,快樂泡泡龍,1989,DOS,2,cmswqdm5400b404l6jme796bb,快樂泡泡龍,1,,要判
cdg-3947,快樂泡泡龍,1989,DOS,2,cmtpl1iof070s04jvabj7dt3d,泡泡龍,1,,要判
cdg-3950,猛鬼逛街,1989,DOS,2,cmsvud7ux000x04l6dqnbdagc,猛鬼逛街,4,,要判
cdg-3950,猛鬼逛街,1989,DOS,2,cmsvud7v3000z04l6813huwg2,A NIGHTMARE ON ELM STREET,1,,要判
cdg-3957,屠龍記,1989,DOS,3,cmsvn87c1004804l8xmjia602,屠龍記,6,DOS,
cdg-3961,幕府將軍,1989,DOS,2,cmsreh00y001l04iegpp3fc2a,幕府將軍,1,DOS,
cdg-3963,無敵神槍,1989,DOS,2,cmsvomi7r003n04jpgqmsk4hq,無敵神槍,1,DOS,
cdg-3964,魔鬼訓練營,1989,DOS,2,,,,,站上沒有
cdg-3988,荒野遊俠,1989,DOS,2,cmsvn61rn001304l8n52jb2ck,荒野遊俠,3,DOS,
cdg-3990,國王傳奇,1989,DOS,3,cmsvn61nv000704l8jfluueee,國王傳奇,5,DOS,
cdg-4003,火龍之戰,1989,DOS,2,cmsybekuh001j04jv8fol7pjf,火龍之戰,6,DOS,
cdg-4006,梅杜莎指環,1989,DOS,2,cmsybv6po00cx04l2z60px9xv,梅杜莎指環,4,,要判
cdg-4006,梅杜莎指環,1989,DOS,2,cmsxqcbni005304l457tofvyo,Rings of Medusa,2,,要判
cdg-4007,風馳電掣,1989,DOS,2,cmswq0tc6007104l6498hicpr,風馳電掣,6,DOS,
cdg-4017,NBA大賽,1989,DOS,2,cmsybekoa000l04jvem5a4gji,NBA大賽,1,DOS,
cdg-4084,特級大師,1989,DOS,2,,,,,站上沒有
cdg-4161,幽城寶藏,1989,DOS,4,cmsvoibs3001g04jp9b32nben,幽城寶藏,4,DOS,
cdg-4166,第一滴血3,1989,DOS,2,,,,,站上沒有
cdg-4181,宇宙傳奇3：佩斯突隆海盜,1989,DOS,0,,,,,站上沒有
cdg-4198,NBA籃球爭霸戰,1989,DOS,2,,,,,站上沒有
cdg-4245,步步殺機,1989,DOS,2,cmsvud7u9000q04l64hu4ot5e,步步殺機,4,,要判
cdg-4245,步步殺機,1989,DOS,2,cmsvud7ug000s04l6tsd0mibd,RICK DANGEROUS,1,,要判
cdg-4246,武士傳說,1989,DOS,0,cmswuudth000r04l414yq18mo,武士傳說,5,DOS,
cdg-4262,空中飛鯊,1989,DOS,2,cmsvoexv9007y04l8ykfg0jng,空中飛鯊,2,DOS,
cdg-4407,泰坦風雲,1989,DOS,2,cmswq0tcv007704l6tfocky0d,泰坦風雲,4,DOS,
cdg-4436,遊戲剋星2,1989,DOS,0,,,,,站上沒有
cdg-4460,F-15鷹式戰鬥機2,1989,DOS,2,cmsvpbm09000104jvxonow9ai,F-15 Strike Eagle II,2,,
cdg-4468,出擊飛龍,1989,DOS,0,cmswuudqe000704l4vq33r8zu,出擊飛龍,3,,要判
cdg-4468,出擊飛龍,1989,DOS,0,cmswuudqm000804l4laybungz,STRIDER,1,,要判
cdg-4468,出擊飛龍,1989,DOS,0,cmsumll2f006804jokkqe0o1x,飛龍,1,,要判
cdg-4504,蝙蝠俠電影版,1989,DOS,2,cmsyevzw4000104l11vw046rv,蝙蝠俠。電影版,2,,要判
cdg-4504,蝙蝠俠電影版,1989,DOS,2,cmsyqnps3004g04i5co9lv7xy,蝙蝠俠·電影版,1,,要判
cdg-4565,太空捕快,1989,DOS,0,cmswqdm8400bu04l6plvegrj2,太空捕快,1,DOS,
cdg-4566,摩登原始人趣味大對抗,1989,DOS,2,cmsvoibjb000104jpnaf2fos3,摩登原始人趣味大對抗,1,DOS,
cdg-4567,太陽神之眼,1989,DOS,0,cmsvuqwuk000y04led4xlhi6c,太陽神之眼,2,DOS,
cdg-4569,戰鬥轟炸機,1989,DOS,0,cmswq0td6007a04l6afucjlv1,戰鬥轟炸機,3,DOS,
cdg-4572,異形神殿,1989,DOS,0,cmsybel0f002j04jv13c6a6zr,異形神殿,2,,要判
cdg-4572,異形神殿,1989,DOS,0,cmsxqcbos005f04l40yj9qhte,Chamber of the Sci-Mutant Priestess,1,,要判
cdg-4573,機動戰士2,1989,DOS,3,,,,,站上沒有
cdg-4584,F-29復仇者隱形戰鬥機,1989,DOS,0,cmsyq9fm3003u04jn0jhrvwl6,F-29復仇者隱形戰鬥機,1,,要判
cdg-4584,F-29復仇者隱形戰鬥機,1989,DOS,0,cmsyrh7nb000f04lfuh4op4oc,F-29 復仇者隱形戰鬥機,2,,要判
cdg-4585,妙賊奇弗,1989,DOS,2,cmsyqgoo400ak04jne8gvom6u,妙賊奇弗,3,,要判
cdg-4585,妙賊奇弗,1989,DOS,2,cmsyqnpeq000v04i58bykn870,KEEF the THIEF,1,,要判
cdg-4588,沙漠之蠱,1989,DOS,3,cmta8xkzm003404l6au9cqo5o,沙漠之蠱,1,,要判
cdg-4588,沙漠之蠱,1989,DOS,3,cmsyqnphs001j04i58atokf8s,It Came From the Desert,1,,要判
cdg-4604,創世紀123典藏版,1989,DOS,8,cmt9n4wja005804jma6imwgp2,"Ultima Trilogy I, II, III",1,,
cdg-4710,時空大盜,1989,DOS,0,cmsvn61oz000f04l8ndgy9cie,時空大盜,1,DOS,
cdg-4713,重金屬坦克,1989,DOS,2,cmsvna22l008v04l85bggrj4k,重金屬坦克,4,DOS,
cdg-4716,蜘蛛人,1989,DOS,2,cmsvoexla005h04l8j0zpv3yy,蜘蛛人,4,DOS,
cdg-4720,地心探險,1989,DOS,2,cmsvomi78003h04jpksglqeer,地心探險,1,DOS,
cdg-4722,超人,1989,DOS,2,,,,,站上沒有
cdg-4723,變形金鋼,1989,DOS,2,cmsvpx59l000x04ldi1jgdksf,Wibarm,1,,
cdg-4725,俄羅斯方塊2,1989,DOS,3,cmsvud7w7001d04l6nqlpaxbq,WELLTRIS,1,,
cdg-4724,殺人執照,1989,DOS,3,,,,,站上沒有
cdg-4726,異形（Alien Syndrome）,1989,DOS,2,cmsreh08n004e04iex7u89d0l,異形,4,,
cdg-4727,瑪雅迷蹤,1989,DOS,2,cmswq0tb4006s04l6vbcsm3v1,瑪雅迷蹤,1,DOS,
cdg-4728,聖劍之征,1989,DOS,2,,,,,站上沒有
cdg-4729,職業網球大賽,1989,DOS,0,cmsx2w9je007m04ld2cbxa0dy,職業網球大賽,2,DOS,
cdg-4730,M4雪曼坦克,1989,DOS,0,cmswqdm6300bc04l6vmc2hono,M4雪曼坦克,1,,
cdg-4731,藍天使：飛行特技小組,1989,DOS,2,cmswqdm4900b004l6495kjtks,藍天使飛行特技小組,1,DOS,
cdg-4732,藍天碧海風浪板,1989,DOS,2,,,,,站上沒有
cdg-4733,激流浪子,1989,DOS,2,cmswuudoh000104l4cwbxb20v,激流浪子,2,,要判
cdg-4733,激流浪子,1989,DOS,2,cmswuudp0000204l47atvs3zk,TOOBIN,1,,要判
cdg-4735,拼碰盤,1989,DOS,2,cmsx2unat000104ldum0408tn,拼碰盤,1,DOS,
cdg-4737,叢林之神,1989,DOS,2,cmsx2w9e5006a04ldoqkitar1,叢林之神,2,,要判
cdg-4737,叢林之神,1989,DOS,2,cmsx2w9eb006b04ld9vt6w8ky,Livingstone II,1,,要判
cdg-4743,模擬城市地形編修程式,1989,DOS,2,,,,,站上沒有
cdg-4752,第六感生死關頭,1989,DOS,2,cmsylqo7r001604jilte6dayl,第六感生死關頭,1,,要判
cdg-4752,第六感生死關頭,1989,DOS,2,cmsylqo7y001704jiu1v09hah,Interphase,1,,要判
cdg-4762,復國恩仇錄,1989,DOS,0,cmtb4t95x000o04l7ghicrg9b,復國恩仇錄,1,DOS,
cdg-4890,超級高速賽車,1989,DOS,0,,,,,站上沒有
cdg-4898,血汗錢,1989,DOS,0,,,,,站上沒有
cdg-4930,柏林1948,1989,DOS,0,,,,,站上沒有
cdg-4932,石油大亨,1989,DOS,0,,,,,站上沒有
cdg-4966,第三邊境,1989,DOS,1,,,,,站上沒有
cdg-4974,滔金記,1989,DOS,1,,,,,站上沒有
cdg-5306,火爆摔角,1989,DOS,4,,,,,站上沒有
cdg-5373,電動剋星頹廢版,1989,DOS,0,,,,,站上沒有
cdg-0094,Jewel,1990,DOS,0,,,,,站上沒有
cdg-0115,RS-2,1990,DOS,1,cmswprlf6002k04l6ky5dmtoc,RS-2,1,DOS,
cdg-0161,七笑拳,1990,DOS,0,cmswprlg8002o04l66sel0ovr,七笑拳,1,DOS,
cdg-0268,三角跳棋,1990,DOS,9,,,,,站上沒有
cdg-0290,上海麻將2：龍之眼,1990,DOS,0,,,,,站上沒有
cdg-0383,大富翁環遊世界,1990,DOS,0,,,,,站上沒有
cdg-0418,大航海時代,1990,DOS,0,cmt1mvam3008j04juistmvfn7,大航海時代,3,DOS,
cdg-0832,百戰百勝電玩篇,1990,DOS,2,,,,,站上沒有
cdg-0834,百戰鐵翼,1990,DOS,2,cmsx2ungs000v04ldaj1b9b60,百戰鐵翼,3,DOS,
cdg-0871,街頭小霸王,1990,DOS,3,cmsyq9fkx003j04jnypxmhxpb,街頭小霸王,2,DOS,
cdg-0953,名流高爾夫,1990,DOS,1,cmsyqgol6009z04jn58p3jjsv,名流高爾夫,2,DOS,
cdg-0964,名車大賽3,1990,DOS,2,,,,,站上沒有
cdg-1028,四川省,1990,DOS,3,cmswqdm6j00bg04l6o9xqfsg0,四川省,5,DOS,
cdg-1041,回到大魔域,1990,DOS,3,cmta91un4006204l69odk7ldv,回到大魔域,1,DOS,
cdg-1047,國王密使5：失城記,1990,DOS,4,,,,,站上沒有
cdg-1051,御封戰將,1990,DOS,3,cmsybeknm000h04jvka2sq7zw,御封戰將,6,,要判
cdg-1051,御封戰將,1990,DOS,3,cmsxqcbqe005v04l4y3wzsvju,King's Bounty,1,,要判
cdg-1147,決戰中國象棋,1990,DOS,4,cmsybekla000504jv28mf278k,決戰中國象棋,2,DOS,
cdg-1149,決戰俄羅斯,1990,DOS,3,cmsybi8ft001g04l2rjqou8h2,決戰俄羅斯,2,DOS,
cdg-1182,油龍戲縫,1990,DOS,3,cmsybekm5000904jv61j5eief,油龍戲縫,1,DOS,
cdg-1189,波斯王子,1990,DOS,6,cmsx2unfz000p04ldsu7kvqky,波斯王子,9,,要判
cdg-1189,波斯王子,1990,DOS,6,cmsx2xztr00ci04ldfzp1l94g,波斯王子 (Prince of Persia),3,,要判
cdg-1392,勇者鬥惡龍2：邪惡神官哈根,1990,DOS,2,cmtpk43my00s404jvq4iv07ou,勇者鬥惡龍II,2,,
cdg-1547,飛龍騎士,1990,DOS,1,cmsx2w9c2005s04ld3ba4wjca,飛龍騎士,5,,要判
cdg-1547,飛龍騎士,1990,DOS,1,cmsx2w9ca005t04ld2qefaj72,Dragon Strike,1,,要判
cdg-1574,代碼：冰人,1990,DOS,3,cmswuudso000l04l4pdiof632,代碼：冰人,2,,要判
cdg-1574,代碼：冰人,1990,DOS,3,cmswuudsw000m04l4iga9g33o,CODENAME: ICEMAN,1,,要判
cdg-1639,信長之野望4：武將風雲錄,1990,DOS,0,,,,,站上沒有
cdg-1652,倉庫世家：精彩篇,1990,DOS,1,,,,,站上沒有
cdg-1715,忍者龜,1990,DOS,2,cmsylwh2k007v04jih7g0kvfh,忍者龜,3,DOS,
cdg-1829,神劍封魔,1990,DOS,2,cmsyew015000t04l14qj8wran,神劍封魔,4,DOS,
cdg-1881,軒轅劍,1990,DOS,0,cmswpwlvf005e04l60fd3t21a,軒轅劍,2,DOS,
cdg-2012,麻雀學園,1990,DOS,3,cmsybi8ev001804l266bk98i2,麻雀學園,4,DOS,
cdg-2200,NEW星式7号,1990,DOS,1,cmsybi8cs000q04l2570h3dce,Stellar 7,1,,要判
cdg-2200,NEW星式7号,1990,DOS,1,cmsybi8cj000p04l222l7kylp,NEW星式7號,1,,要判
cdg-2214,超級橋牌,1990,DOS,1,,,,,站上沒有
cdg-2414,星際密探,1990,DOS,0,cmta8xkxy002l04l6ljt0cc48,星際密探,1,DOS,
cdg-2576,連環泡,1990,DOS,3,cmsyqgokn009v04jntg5bumwd,連環泡,1,DOS,
cdg-2657,雲國小精靈,1990,DOS,3,cmsx2w98y005104ld70zxtx01,雲國小精靈,2,,要判
cdg-2657,雲國小精靈,1990,DOS,3,cmsx2w995005204ld5x8nrcl6,Cloud Kingdoms,1,,要判
cdg-2823,精靈終結者,1990,DOS,0,,,,,站上沒有
cdg-2911,銀河飛將,1990,DOS,1,cmsybi8df000v04l24yjk6o3e,銀河飛將,19,,要判
cdg-2911,銀河飛將,1990,DOS,1,cmsybekru001504jv2ltup9um,Wing Commander,4,,要判
cdg-2924,銀色匕首之謎,1990,DOS,2,cmsybekxr001z04jvf8jvkx4o,銀色匕首之謎,5,DOS,
cdg-2928,凱撒大帝,1990,DOS,2,cmsxqa32z001404l4ohasw8v0,凱撒大帝,5,DOS,
cdg-2968,創世紀6：虛偽先知,1990,DOS,3,,,,,站上沒有
cdg-2975,創世紀外傳：洪荒帝國,1990,DOS,4,cmsylqobq001t04jiwdbx9k25,洪荒帝國,6,,
cdg-3034,拂曉攻擊,1990,DOS,1,cmswprlgr002s04l61sy524bz,拂曉攻擊,1,DOS,
cdg-3042,拿破崙,1990,DOS,5,cmtb7selp000b04lacxyeot6l,拿破崙,3,DOS,
cdg-3063,撲克萬花筒,1990,DOS,2,cmsxqa30i000h04l4rmtt2js9,撲克萬花筒,1,DOS,
cdg-3106,楚漢之爭,1990,DOS,3,cmsybi8eg001404l24x5ejp2t,楚漢之爭,4,DOS,
cdg-3349,賭神,1990,DOS,1,cmswprlh9002w04l67cjnwyc5,賭神,3,DOS,
cdg-3391,戰斧（Golden Axe）,1990,DOS,3,cmta8xkzz003904l626xtjte4,戰斧,1,,
cdg-3399,戰神,1990,DOS,6,cmsysz3bh007a04joldrpgd5h,魔域聖戰,1,,
cdg-3500,臉譜方塊,1990,DOS,2,cmsyqnpl6002h04i5uhscplf4,臉譜方塊,1,DOS,
cdg-3510,特技飛車,1990,DOS,3,cmswqdm7000bk04l6tzpfynbn,特技飛車,1,DOS,
cdg-3605,鐵路大亨,1990,DOS,8,cmsyew02g001304l1wqd550i6,鐵路大亨,11,,要判
cdg-3605,鐵路大亨,1990,DOS,8,cmsybekr5001104jvpfnvhtd7,Railroad Tycoon,1,,要判
cdg-3701,魔戒少年,1990,DOS,0,cmsylqo5c000p04jizdrxro9t,魔戒少年,10,DOS,
cdg-3787,魔點,1990,DOS,2,cmsybi8fb001c04l2bd6sofne,魔點,2,DOS,
cdg-3807,歡樂麻將（大宇）,1990,DOS,0,cmswpvxcy004l04l6qkdop6vx,歡樂麻將,2,,
cdg-3857,蓋世龍王,1990,DOS,4,cmsylqo2u000d04ji9sfesc82,蓋世龍王,4,,要判
cdg-3857,蓋世龍王,1990,DOS,4,cmsylqo31000e04ji5nzycmws,Dragon Lord,1,,要判
